Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen
9/8/17,3420399902,3422760010,3247669922,3342469971,1468960000
10/8/17,3341840088,3453449951,3319469971,3381280029,1515110016
11/8/17,3373820068,3679719971,3372120117,3650620117,2021190016
12/8/17,3650629883,3949919922,3613699951,3884709961,2219589888
13/8/17,3880040039,4208390137,3857800049,4073260010,3159089920
14/8/17,4066100098,4325129883,3989159912,4325129883,2463089920
15/8/17,4326990234,4455970215,3906179932,4181930176,3258050048
16/8/17,4200339844,4381229980,3994419922,4376629883,2272039936
17/8/17,4384439941,4484700195,4243709961,4331689941,2553359872
18/8/17,4324339844,4370129883,4015399902,4160620117,2941710080
19/8/17,4137750000,4243259766,3970550049,4193700195,2975820032
20/8/17,4189310059,4196290039,4069879883,4087659912,2109769984
21/8/17,4090479980,4109140137,3988600098,4001739990,2800890112
22/8/17,3998350098,4128759766,3674580078,4100520020,3764239872
23/8/17,4089010010,4255779785,4078409912,4151520020,2369819904
24/8/17,4137600098,4376390137,4130259766,4334680176,2037750016
25/8/17,4332819824,4455700195,4307350098,4371600098,1727970048
26/8/17,4372060059,4379279785,4269520020,4352399902,1511609984
27/8/17,4345100098,4416589844,4317290039,4382879883,1537459968
28/8/17,4384450195,4403930176,4224640137,4382660156,1959330048
29/8/17,4389209961,4625680176,4352129883,4579020020,2486080000
30/8/17,4570359863,4626520020,4471410156,4565299805,1937849984
31/8/17,4555589844,4736049805,4549399902,4703390137,1944930048
1/9/17,4701759766,4892009766,4678529785,4892009766,2599079936
2/9/17,4901419922,4975040039,4469240234,4578770020,2722139904
3/9/17,4585270020,4714080078,4417589844,4582959961,1933190016
4/9/17,4591629883,4591629883,4108399902,4236310059,2987330048
5/9/17,4228290039,4427839844,3998110107,4376529785,2697969920
6/9/17,4376589844,4617250000,4376589844,4597120117,2172100096
7/9/17,4589140137,4655040039,4491330078,4599879883,1844620032
8/9/17,4605160156,4661000000,4075179932,4228750000,2700890112
9/9/17,4229810059,4308819824,4114109863,4226060059,1386230016
10/9/17,4229339844,4245439941,3951040039,4122939941,1679090048
11/9/17,4122470215,4261669922,4099399902,4161270020,1557330048
12/9/17,4168879883,4344649902,4085219971,4130810059,1864530048
13/9/17,4131979980,4131979980,3789919922,3882590088,2219409920
14/9/17,3875370117,3920600098,3153860107,3154949951,2716310016
15/9/17,3166300049,3733449951,2946620117,3637520020,4148069888
16/9/17,3637750000,3808840088,3487790039,3625040039,1818400000
17/9/17,3606280029,3664810059,3445639893,3582879883,1239149952
18/9/17,3591090088,4079229980,3591090088,4065199951,1943209984
19/9/17,4073790039,4094070068,3868870117,3924969971,1563980032
20/9/17,3916360107,4031389893,3857729980,3905949951,1213830016
21/9/17,3901469971,3916419922,3613629883,3631040039,1411480064
22/9/17,3628020020,3758270020,3553530029,3630699951,1194829952
23/9/17,3629919922,3819209961,3594580078,3792399902,928113984
24/9/17,3796149902,3796149902,3666899902,3682840088,768014976
25/9/17,3681580078,3950250000,3681580078,3926070068,1374210048
26/9/17,3928409912,3969889893,3869899902,3892350098,1043740032
27/9/17,3892939941,4210049805,3884820068,4200669922,1686880000
28/9/17,4197129883,4279310059,4109700195,4174729980,1712320000
29/9/17,4171620117,4214629883,4039290039,4163069824,1367049984
30/9/17,4166109863,4358430176,4160859863,4338709961,1207449984
1/10/17,4341049805,4403740234,4269810059,4403740234,1208210048
2/10/17,4395810059,4470229980,4377459961,4409319824,1431730048
3/10/17,4408459961,4432470215,4258890137,4317479980,1288019968
4/10/17,4319370117,4352310059,4210419922,4229359863,1116770048
5/10/17,4229879883,4362640137,4164049805,4328410156,1161769984
6/10/17,4324459961,4413270020,4320529785,4370810059,1069939968
7/10/17,4369350098,4443879883,4321049805,4426890137,906928000
8/10/17,4429669922,4624140137,4405640137,4610479980,1313869952
9/10/17,4614520020,4878709961,4564250000,4772020020,1968739968
10/10/17,4776209961,4922169922,4765100098,4781990234,1597139968
11/10/17,4789250000,4873729980,4751629883,4826479980,1222279936
12/10/17,4829580078,5446910156,4822000000,5446910156,2791610112
13/10/17,5464160156,5840299805,5436850098,5647209961,3615480064
14/10/17,5643529785,5837700195,5591640137,5831790039,1669030016
15/10/17,5835959961,5852479980,5478609863,5678189941,1976039936
16/10/17,5687569824,5776229980,5544209961,5725589844,2008070016
17/10/17,5741580078,5800350098,5472720215,5605509766,1821570048
18/10/17,5603819824,5603819824,5151439941,5590689941,2399269888
19/10/17,5583740234,5744350098,5531060059,5708520020,1780540032
20/10/17,5708109863,6060109863,5627229980,6011450195,2354429952
21/10/17,5996790039,6194879883,5965069824,6031600098,2207099904
22/10/17,6036660156,6076259766,5792339844,6008419922,2034630016
23/10/17,6006000000,6075589844,5732470215,5930319824,2401840128
24/10/17,5935520020,5935520020,5504180176,5526640137,2735699968
25/10/17,5524600098,5754330078,5397879883,5750799805,1966989952
26/10/17,5747950195,5976799805,5721220215,5904830078,1905040000
27/10/17,5899740234,5988390137,5728819824,5780899902,1710130048
28/10/17,5787819824,5876720215,5689189941,5753089844,1403920000
29/10/17,5754439941,6255709961,5724580078,6153850098,2859040000
30/10/17,6114850098,6214990234,6040850098,6130529785,1772150016
31/10/17,6132020020,6470430176,6103330078,6468399902,2311379968
1/11/17,6440970215,6767310059,6377879883,6767310059,2870320128
2/11/17,6777770020,7367330078,6758720215,7078500000,4653770240
3/11/17,7087529785,7461290039,7002939941,7207759766,3369860096
4/11/17,7164479980,7492859863,7031279785,7379950195,2483800064
5/11/17,7404520020,7617479980,7333189941,7407410156,2380410112
6/11/17,7403220215,7445770020,7007310059,7022759766,3111899904
7/11/17,7023100098,7253319824,7023100098,7144379883,2326340096
8/11/17,7141379883,7776419922,7114020020,7459689941,4602200064
9/11/17,7446830078,7446830078,7101520020,7143580078,3226249984
10/11/17,7173729980,7312000000,6436870117,6618140137,5208249856
11/11/17,6618609863,6873149902,6204220215,6357600098,4908680192
12/11/17,6295450195,6625049805,5519009766,5950069824,8957349888
13/11/17,5938250000,6811189941,5844290039,6559490234,6263249920
14/11/17,6561479980,6764979980,6461750000,6635750000,3197110016
15/11/17,6634759766,7342250000,6634759766,7315540039,4200880128
16/11/17,7323240234,7967379883,7176580078,7871689941,5123809792
17/11/17,7853569824,8004589844,7561089844,7708990234,4651670016
18/11/17,7697209961,7884990234,7463439941,7790149902,3667190016
19/11/17,7766029785,8101910156,7694100098,8036490234,3149319936
20/11/17,8039069824,8336860352,7949359863,8200639648,3488450048
21/11/17,8205740234,8348660156,7762709961,8071259766,4277609984
22/11/17,8077950195,8302259766,8075470215,8253549805,3633530112
23/11/17,8232379883,8267400391,8038770020,8038770020,4225179904
24/11/17,8074020020,8374160156,7940930176,8253690430,5058610176
25/11/17,8241709961,8790919922,8191149902,8790919922,4342060032
26/11/17,8789040039,9522929688,8775589844,9330549805,5475579904
27/11/17,9352719727,9818349609,9352719727,9818349609,5653320192
28/11/17,9823429688,10125700195,9736299805,10058799805,6348819968
29/11/17,10077400391,11517400391,9601030273,9888610352,11568799744
30/11/17,9906790039,10801000000,9202049805,10233599609,8310689792
1/12/17,10198599609,11046700195,9694650391,10975599609,6783119872
2/12/17,10978299805,11320200195,10905099609,11074599609,5138500096
3/12/17,11082700195,11858700195,10862000000,11323200195,6608309760
4/12/17,11315400391,11657200195,11081799805,11657200195,6132409856
5/12/17,11685700195,12032000000,11604599609,11916700195,6895260160
6/12/17,11923400391,14369099609,11923400391,14291500000,12656300032
7/12/17,14266099609,17899699219,14057299805,17899699219,17950699520
8/12/17,17802900391,18353400391,14336900391,16569400391,21135998976
9/12/17,16523300781,16783000000,13674900391,15178200195,13911300096
10/12/17,15168400391,15850599609,13226599609,15455400391,13433299968
11/12/17,15427400391,17513900391,15404799805,16936800781,12153900032
12/12/17,16919800781,17781800781,16571599609,17415400391,14603799552
13/12/17,17500000000,17653099609,16039700195,16408199219,12976900096
14/12/17,16384599609,17085800781,16185900391,16564000000,13777399808
15/12/17,16601300781,18154099609,16601300781,17706900391,14309999616
16/12/17,17760300781,19716699219,17515300781,19497400391,12740599808
17/12/17,19475800781,20089000000,18974099609,19140800781,13314599936
18/12/17,19106400391,19371000000,18355900391,19114199219,14839499776
19/12/17,19118300781,19177800781,17275400391,17776699219,16894499840
20/12/17,17760300781,17934699219,16077700195,16624599609,22149699584
21/12/17,16642400391,17567699219,15342700195,15802900391,16516599808
22/12/17,15898000000,15943400391,11833000000,13831799805,22197999616
23/12/17,13948700195,15603200195,13828799805,14699200195,13086000128
24/12/17,14608200195,14626000000,12747700195,13925799805,11572299776
25/12/17,13995900391,14593000000,13448900391,14026599609,10664699904
26/12/17,14036599609,16461199219,14028900391,16099799805,13454300160
27/12/17,16163500000,16930900391,15114299805,15838500000,12487600128
28/12/17,15864099609,15888400391,13937299805,14606500000,12336499712
29/12/17,14695799805,15279000000,14307000000,14656200195,13025500160
30/12/17,14681900391,14681900391,12350099609,12952200195,14452599808
31/12/17,12897700195,14377400391,12755599609,14156400391,12136299520
1/1/18,14112200195,14112200195,13154700195,13657200195,10291200000
2/1/18,13625000000,15444599609,13163599609,14982099609,16846600192
3/1/18,14978200195,15572799805,14844500000,15201000000,16871900160
4/1/18,15270700195,15739700195,14522200195,15599200195,21783199744
5/1/18,15477200195,17705199219,15202799805,17429500000,23840899072
6/1/18,17462099609,17712400391,16764599609,17527000000,18314600448
7/1/18,17527300781,17579599609,16087700195,16477599609,15866000384
8/1/18,16476199219,16537900391,14208200195,15170099609,18413899776
9/1/18,15123700195,15497500000,14424000000,14595400391,16659999744
10/1/18,14588500000,14973299805,13691200195,14973299805,18500800512
11/1/18,14968200195,15018799805,13105900391,13405799805,16534099968
12/1/18,13453900391,14229900391,13158099609,13980599609,12065699840
13/1/18,13952400391,14659500000,13952400391,14360200195,12763599872
14/1/18,14370799805,14511799805,13268000000,13772000000,11084099584
15/1/18,13767299805,14445500000,13641700195,13819799805,12750799872
16/1/18,13836099609,13843099609,10194900391,11490500000,18853799936
17/1/18,11431099609,11678000000,9402290039,11188599609,18830600192
18/1/18,11198799805,12107299805,10942500000,11474900391,15020399616
19/1/18,11429799805,11992799805,11172099609,11607400391,10740400128
20/1/18,11656200195,13103000000,11656200195,12899200195,11801700352
21/1/18,12889200195,12895900391,11288200195,11600099609,9935179776
22/1/18,11633099609,11966400391,10240200195,10931400391,10537400320
23/1/18,10944500000,11377599609,10129700195,10868400391,9660609536
24/1/18,10903400391,11501400391,10639799805,11359400391,9940989952
25/1/18,11421700195,11785700195,11057400391,11259400391,8873169920
26/1/18,11256000000,11656700195,10470299805,11171400391,9746199552
27/1/18,11174900391,11614900391,10989200195,11440700195,7583269888
28/1/18,11475299805,12040299805,11475299805,11786299805,8350360064
29/1/18,11755500000,11875599609,11179200195,11296400391,7107359744
30/1/18,11306799805,11307200195,10036200195,10106299805,8637859840
31/1/18,10108200195,10381599609,9777419922,10221099609,8041160192
1/2/18,10237299805,10288799805,8812280273,9170540039,9959400448
2/2/18,9142280273,9142280273,7796490234,8830750000,12726899712
3/2/18,8852120117,9430750000,8251629883,9174910156,7263790080
4/2/18,9175700195,9334870117,8031220215,8277009766,7073549824
5/2/18,8270540039,8364839844,6756680176,6955270020,9285289984
6/2/18,7051750000,7850700195,6048259766,7754000000,13999800320
7/2/18,7755490234,8509110352,7236790039,7621299805,9169280000
8/2/18,7637859863,8558769531,7637859863,8265589844,9346750464
9/2/18,8271839844,8736980469,7884709961,8736980469,6784820224
10/2/18,8720080078,9122549805,8295469727,8621900391,7780960256
11/2/18,8616129883,8616129883,7931100098,8129970215,6122189824
12/2/18,8141430176,8985919922,8141430176,8926570313,6256439808
13/2/18,8926719727,8958469727,8455410156,8598309570,5696719872
14/2/18,8599919922,9518540039,8599919922,9494629883,7909819904
15/2/18,9488320313,10234799805,9395580078,10166400391,9062540288
16/2/18,10135700195,10324099609,9824820313,10233900391,7296159744
17/2/18,10207500000,11139500000,10149400391,11112700195,8660880384
18/2/18,11123400391,11349799805,10326000000,10551799805,8744009728
19/2/18,10552599609,11273799805,10513200195,11225299805,7652089856
20/2/18,11231799805,11958500000,11231799805,11403700195,9926540288
21/2/18,11372200195,11418500000,10479099609,10690400391,9405339648
22/2/18,10660400391,11039099609,9939089844,10005000000,8040079872
23/2/18,9937070313,10487299805,9734559570,10301099609,7739500032
24/2/18,10287700195,10597200195,9546969727,9813070313,6917929984
25/2/18,9796419922,9923219727,9407059570,9664730469,5706939904
26/2/18,9669429688,10475000000,9501730469,10366700195,7287690240
27/2/18,10393900391,10878500000,10246099609,10725599609,6966179840
28/2/18,10687200195,11089799805,10393099609,10397900391,6936189952
1/3/18,10385000000,11052299805,10352700195,10951000000,7317279744
2/3/18,10977400391,11189000000,10850099609,11086400391,7620590080
3/3/18,11101900391,11528200195,11002400391,11489700195,6690570240
4/3/18,11497400391,11512599609,11136099609,11512599609,6084149760
5/3/18,11532400391,11704099609,11443900391,11573299805,6468539904
6/3/18,11500099609,11500099609,10694299805,10779900391,6832169984
7/3/18,10803900391,10929500000,9692120117,9965570313,8797910016
8/3/18,9951440430,10147400391,9335870117,9395009766,7186089984
9/3/18,9414690430,9466349609,8513030273,9337549805,8704190464
10/3/18,9350589844,9531320313,8828469727,8866000000,5386319872
11/3/18,8852780273,9711889648,8607120117,9578629883,6296370176
12/3/18,9602929688,9937500000,8956429688,9205120117,6457399808
13/3/18,9173040039,9470379883,8958190430,9194849609,5991139840
14/3/18,9214650391,9355849609,8068589844,8269809570,6438230016
15/3/18,8290759766,8428349609,7783049805,8300860352,6834429952
16/3/18,8322910156,8585150391,8005310059,8338349609,5289379840
17/3/18,8321910156,8346530273,7812819824,7916879883,4426149888
18/3/18,7890520020,8245509766,7397990234,8223679688,6639190016
19/3/18,8344120117,8675870117,8182399902,8630650391,6729110016
